id,importe,tipo,descripcion,animal_id,inserted_at,updated_at
2c7063bd-d396-4cc1-9869-511cffa69fbe,27,"Blister (nonthermal), right great toe, sequela","Destruction of Right Hand Artery, Perc Endo Approach",624162c5-a422-4853-971b-e8110ba2a175,2022-07-17 15:22:27,2022-03-29 01:49:02
40ba41a7-1efe-477b-ba40-96bea52beeea,10,"Nondisp oblique fx shaft of l ulna, 7thH",Aural Rehabilitation Status Assessment using AV Equipment,b885cd94-2473-4c36-a2e3-5226f09e168d,2022-12-18 05:06:32,2023-01-20 05:29:35
f367f7e4-a167-42e7-b0ce-bb079f7e5bc5,38,"Open bite of l bk wl of thorax w/o penet thor cavity, init","Drainage of Left Internal Iliac Artery, Open Approach",fde9117c-0769-4de8-aaa7-6c7d4e221d68,2022-09-22 04:10:38,2022-09-04 09:39:35
9215fdf6-2ed6-49bc-8013-5ea26c0fde80,91,"Mix cndct/snrl hear loss,uni,r ear w rstrcd hear cntra side","Excision of Gastric Vein, Open Approach, Diagnostic",c1455fb2-b30f-4a0f-9d0a-28eb871aa145,2022-09-28 19:14:11,2022-07-17 21:14:19
7ed87ed2-6de8-418c-856b-baf251c49621,57,"Crushing injury of right lesser toe(s), subsequent encounter","Supplement Left Hand Tendon with Nonaut Sub, Open Approach",5e29d1d8-57d7-4fd4-892b-961c7af06292,2022-07-28 19:35:25,2022-06-05 06:15:34
0738a356-240b-475b-9e06-56164aa20ba8,44,"Nondisp spiral fx shaft of rad, l arm, 7thK","Insertion of Ext Fix into L Finger Phalanx, Perc Approach",3d740962-a2b1-4efc-bd81-58f9524a5976,2022-03-04 00:19:49,2022-08-26 11:08:31
6fbc97d5-0cfb-45c6-a531-36ed23ea6211,40,"Person outsd hv veh inj pk-up truck, pk-up/van nontraf, subs",Contact Radiation of Pelvic Bones,976a6544-4516-4ebb-a5f0-42194259b82e,2023-02-17 22:01:44,2022-08-27 09:35:32
632fce72-cce1-4b7b-8416-1734de348a3d,43,Puncture wound without foreign body of penis,"Revision of Drainage Device in Fem Perineum, Perc Approach",19103a45-6420-4c6e-bbe6-71d2f36d8a35,2022-03-08 23:00:00,2022-07-14 16:07:20
f3bbc207-d795-4e0f-bb15-f99e716cec15,8,Retained (nonmagnetic) (old) foreign body in vitreous body,"Occlusion R Cephalic Vein w Extralum Dev, Open",86314f71-7ef8-4e6f-a611-25bd3c975013,2022-05-06 18:31:56,2022-11-28 02:52:17
6a2a6151-c0dd-45e9-aa6f-d8345df56e89,8,Anterior soft tissue impingement,"Bypass L Int Iliac Art to Foot Art w Autol Art, Perc Endo",575a3bdd-b014-425f-b22d-1ca10b7f7847,2023-02-25 02:51:44,2022-10-18 22:30:54
6ed73126-54bb-4d0b-953e-128753147165,20,"Displ transverse fx shaft of r tibia, 7thC","Insert Infusion Dev in Inf Vena Cava, Perc Endo",1c635a29-2f7b-45cc-bad3-8a67bb496c30,2022-10-07 03:25:25,2022-11-16 19:19:11
ed4050e5-1cfe-4baa-9d0b-bb75278c1791,18,"Other fracture of shaft of right fibula, sequela",LDR Brachytherapy of Spleen using Palladium 103,3d740962-a2b1-4efc-bd81-58f9524a5976,2023-01-23 12:35:00,2022-10-23 15:09:56
8ee3b7ea-8f1f-4b89-8fea-94520293cfda,90,Burn of third degree of thumb (nail),"Fusion of R Metatarsotars Jt with Nonaut Sub, Perc Approach",c455fee1-9d12-4561-9b71-63afdf3ea618,2022-09-13 04:49:43,2022-10-27 02:30:56
b136bd16-f858-4a8c-9e67-b14296d68880,40,"Intentional self-harm by drown in natural water, subs","Supplement R Knee with Synth Sub, Perc Endo Approach",48177d99-4a64-4d30-9ebd-52ea6ec7e37c,2022-06-04 18:39:03,2023-02-26 19:28:03
2fdb7fd7-96f7-4126-8ce2-de4cdafe5751,28,"Nondisplaced transverse fracture of right patella, sequela","Revision of Drain Dev in Low Tendon, Perc Endo Approach",a2a06bb2-85d5-466b-9a99-4cec8240e472,2022-08-26 21:32:16,2022-07-26 14:22:27
f65895dc-3759-4fd1-a1e8-8bfa2a6988ed,5,"Displaced segmental fracture of shaft of right tibia, init","Replace R Palatine Bone w Synth Sub, Perc Endo",6561d32d-c597-4437-bd23-79a2e58b39d6,2022-09-08 18:23:16,2022-09-28 21:53:34
49e8cb6a-f596-4fe9-9f8d-1197957e6f17,69,"Sensorineural hearing loss, bilateral","Measurement of Intracranial Saturation, Via Opening",14c93884-e8ab-4a6a-a3d2-eca9ef801672,2022-08-14 19:52:03,2022-12-15 01:26:17
c2fecd16-ee7d-45fa-aca1-e5e10c3994ef,97,"Poisoning by caffeine, undetermined","Excision of L Ext Carotid, Perc Endo Approach, Diagn",89188c4a-0a54-4023-8614-43062d112c4b,2022-10-14 07:05:28,2022-10-25 10:17:31
66be3a36-b0ed-4f0d-b9a5-264ffd46cd70,36,"Poisoning by lysergide, intentional self-harm, init encntr","Revision of Synth Sub in R Low Extrem, Extern Approach",ff76f94c-4546-4b88-b638-ca1fd3512008,2022-09-14 20:30:24,2023-01-26 08:21:56
c71db662-02cb-4c6d-98b6-3a153e6758a0,73,"Crushing injury of left elbow, sequela","Removal of Drain Dev from Salivary Gland, Open Approach",37b8d209-3254-4cc0-a413-f3f630334775,2022-03-16 00:27:42,2022-12-09 16:45:32
87bc18fb-ebe3-42b9-af70-b9b7992670c2,15,"Exposure of implanted urethral mesh into urethra, subs","Introduce Liquid Brachy in Cran Cav/Brain, Open",976a6544-4516-4ebb-a5f0-42194259b82e,2022-05-04 01:22:49,2022-07-20 08:57:33
615bc419-393b-41da-93e1-6753acf88d4e,4,"Poisn by oth antacids and anti-gstrc-sec drugs, undet, sqla","Dilate L Fem Art, Bifurc, w Drug-elut Intra, Perc Endo",42d76d9a-3e2f-49ba-997b-5916e27ca923,2023-01-04 07:00:28,2022-12-03 03:50:00
49a01fc9-0aee-44e6-bdbc-79e94de1b00c,45,"Endocrine, nutritional and metabolic diseases comp the puerp",Anthropometric Characteristics Assessment using Oth Equip,0a160e25-eda4-4bd0-8727-cdedfd1ee172,2022-07-25 08:57:34,2022-11-18 19:59:01
18711a42-b93d-46c0-aa7f-ab2f8ef267d5,74,"Underdosing of sulfonamides, sequela","Removal of Autol Sub from Lumsac Jt, Open Approach",314f633d-0443-4cc6-9916-96516697c607,2022-10-04 04:40:37,2022-10-12 11:14:08
f3800299-e3d6-4561-b5a5-47118ddfe481,1,"Pre-existing type 1 diabetes, in pregnancy, first trimester","Extirpate matter from L Up Extrem Lymph, Perc Endo",555e837f-6983-4826-b041-bbeaac52be53,2022-12-14 15:51:27,2022-09-06 14:56:26
039dd9dc-1aa8-4ca0-b083-49446c34dcd9,95,"Disp fx of shaft of 3rd MC bone, r hand, 7thG","Bypass R Fallopian Tube to Uterus w Autol Sub, Perc Endo",b93a1447-a15d-4d3a-b2f0-fabd269cc06d,2022-04-12 20:19:00,2023-01-24 21:04:27
b89ab5c2-408c-409c-897a-995f5d87f10b,67,"Abscess of breast associated with pregnancy, third trimester","Drainage of Common Bile Duct, Open Approach, Diagnostic",4cb915e3-82df-4819-bace-eb1e31d98f00,2022-09-15 08:29:57,2022-12-18 12:26:41
5c69e68b-8d66-4132-8cba-38430cd8bda1,60,"Anterior cord syndrome at T11-T12, init","Division of Left Parietal Bone, Perc Endo Approach",626642b3-148a-43b6-a050-636c9ea02efb,2022-07-30 22:00:14,2022-05-25 20:34:28
524b0cf2-4b85-45c2-b519-09e6d6584c17,45,Open bite of finger without damage to nail,"Revision of Ext Fix in R Metacarpal, Perc Approach",4af1c499-eab9-42b8-ac11-e64863a0acd8,2022-07-26 10:44:12,2022-05-07 20:23:48
9a37a3f6-d0b6-4d9b-b7d5-84c5e42bac56,24,Monoplg low lmb fol oth ntrm intcrn hemor aff l nondom side,"Bypass Trans Colon to Trans Colon w Synth Sub, Open",422fb7d9-48d0-48f2-a46d-62ed621dc6e8,2022-07-21 23:03:22,2022-11-04 01:14:20
9a7fe023-8da8-406e-b2e9-cf3e298240b8,54,"Occupant (driver) of pk-up/van injured in unsp nontraf, init","Replacement of R Low Eyelid with Synth Sub, Extern Approach",fd4c7a11-4c96-46d1-879b-ccfc76bc9b71,2022-12-23 20:51:25,2023-02-27 05:24:05
efbff348-2a52-4349-9839-a4556d007d68,2,"Adverse effect of androgens and anabolic congeners, subs",LDR Brachytherapy of Sinuses using Cesium 137,52f32887-af5b-4bbf-a61f-ee4fb696baa6,2022-05-13 01:11:50,2022-12-25 06:36:11
5f0dafbc-30a2-46c4-a48a-423a287b881d,7,"Displaced transcondylar fracture of unsp humerus, sequela","Supplement Cul-de-sac with Synthetic Substitute, Via Opening",554ee670-a09e-42d2-97b0-016d18f84e0b,2022-08-08 09:10:56,2022-12-31 08:54:36
159cf88a-ea40-46b5-a8e7-95c33a3bcfcf,50,"Burn of third degree of right elbow, subsequent encounter","Reattachment of Left Diaphragm, Open Approach",90c242af-5ba7-40d0-a4c4-85ee998a0f8f,2022-08-04 00:52:21,2022-05-31 08:45:50
dc1fec2a-600e-4d3e-9332-3175452303aa,41,"Foreign body of alimentary tract, part unspecified, sequela","Extirpation of Matter from Occip Jt, Perc Endo Approach",fd826e45-3762-46bd-8853-aeb75ec06133,2022-11-07 19:32:19,2022-08-19 12:57:23
5b6e5538-ad87-4265-8ea5-6f42f804bfdf,93,"Sltr-haris Type IV physl fx upr end humer, unsp arm, 7thD","Fragmentation in Pericardial Cavity, Perc Endo Approach",45517c93-2403-43df-b68b-c6fb2805df71,2022-05-17 07:40:26,2022-09-26 17:50:33
3ea8cddf-aed8-4658-bcbb-e49c6176f5a9,19,"Nodlr scler Hdgkn lymph, nodes of ing region and lower limb",Plain Radiography of Left Humerus,49b7f57a-fbe8-46bc-a7f9-c6705b55b201,2022-07-20 23:37:44,2022-07-08 13:06:52
e0a660f4-f520-4d0a-be94-0b7a20821138,30,"Cont preg aft elctv fetl rdct of 1 fts or more,unsp tri,unsp","Destruction of Left Internal Iliac Artery, Perc Approach",a48ac684-4b3b-450f-b7fe-120571a52ba1,2022-10-16 08:48:27,2022-06-22 08:24:32
0813e90e-f726-4054-a153-099d46d05cca,16,"Hyphema, bilateral","Irrigate of Spinal Canal using Irrigat, Perc Approach, Diagn",a08ac627-9397-4e91-b819-d346405a6b8c,2022-04-17 12:06:29,2022-03-26 10:09:20
aa7b7a76-ef7a-4edb-b25a-d166ac21b81d,28,Pain in left ankle and joints of left foot,"Restriction of Left Peroneal Artery, Percutaneous Approach",36995c51-f1de-435a-aeb1-f753db260cf7,2022-04-11 11:10:04,2022-05-19 20:37:25
61ba61cc-0f79-46be-b8ce-6443e1d2806e,83,Non-pressure chronic ulcer of right heel and midfoot,"Removal of Synth Sub from R Wrist Jt, Perc Endo Approach",bbf53d9e-a34f-4229-8381-ba3896bf3275,2022-03-12 00:39:07,2022-06-11 20:46:51
caecf0b1-56a5-463e-8439-1a254c46a503,70,"Traum hemor l cereb w LOC >24 hr w/o ret consc w surv, init","Muscle Perform Trmt Musculosk Head, Neck w Orthosis",b2a8a4e0-10fb-4f1a-ac04-31acf8555dc0,2022-03-28 22:53:14,2022-09-16 01:43:07
33807692-d538-4ce6-b75e-b898c00abfd0,50,"Disp fx of posterior process of right talus, init for opn fx","Occlusion of Azygos Vein, Percutaneous Endoscopic Approach",a2a06bb2-85d5-466b-9a99-4cec8240e472,2022-04-30 21:02:19,2022-06-10 23:54:00
eb866604-1659-4f1a-b19d-5cdd94c546db,94,"Unspecified injury of intercostal blood vessels, left side","Extraction of Right Vocal Cord, Perc Endo Approach",c2edd36d-f5a3-41d9-8636-8af55bf4f011,2023-02-26 22:40:57,2022-05-07 21:08:28
95340434-2590-4fa7-8bdd-109d1281a90a,75,Nondisp fx of distal pole of navicular bone of unsp wrist,"Restriction of Left External Carotid Artery, Perc Approach",cf890ecb-018e-430c-bf68-f0e3f0fd7041,2023-01-21 01:04:04,2022-07-05 08:23:38
ae774e4c-f6c1-4c17-bb1c-03324ddf0821,20,"Disp fx of proximal third of navic bone of r wrist, sequela",Magnetic Resonance Imaging (MRI) of Thoracic Disc(s),776f89f7-b302-4427-8092-30dc4e2ba87b,2022-08-30 07:34:26,2022-04-25 23:44:52
6e70e86a-8d25-41e3-b808-61aa12165f37,68,"Lacerat extn musc/fasc/tend l rng fngr at wrs/hnd lv, subs",Planar Nucl Med Imag Parathyroid Gland w Oth Radionuclide,ca5101d5-a873-48d9-a47d-e31b7f89cc4b,2022-07-12 13:30:34,2022-03-13 03:00:46
9418f6d5-307f-4df3-b6d8-7ba46f27f190,72,"Enteropathic arthropathies, hand","Dilate L Int Mamm Art, Bifurc, w 4 Drug-elut, Open",fd9d5b74-2509-4958-b5c9-3ebd5139ed07,2022-07-26 02:37:20,2022-03-27 20:29:14
3b32aabd-9683-4e4f-8c11-cfd0c151b71e,88,Absolute glaucoma,"Drainage of Left Sphenoid Bone, Perc Endo Approach, Diagn",c0d8247a-8454-44b5-8f49-835d970eea68,2023-01-26 21:21:54,2022-10-01 05:42:22
e49262bd-407d-4af9-9ae0-a405c09bdca0,63,"Nondisp comminuted fx shaft of humerus, left arm, init","Restrict of L Hepatic Duct with Extralum Dev, Open Approach",0efd596d-378e-4468-8995-05041e01023a,2022-07-06 13:14:08,2022-03-30 02:09:28
4438950f-c369-4046-8fb9-283ae34c760c,6,"Displ commnt fx unsp patella, subs for clos fx w delay heal","Restriction of Anus with Extraluminal Device, Perc Approach",19d2fa96-1d47-4ef6-9bd4-7a34915bd9ba,2022-08-03 22:01:43,2022-09-17 16:54:38
e5422a70-f0df-488e-8902-f1f7d5900d8f,61,"Occup of hv veh injured in collision w unsp mv in traf, subs","Occlusion of L Neck Lymph with Extralum Dev, Open Approach",216c17d6-9a8e-4a6b-b7fd-457d867ae634,2022-03-28 03:05:44,2022-05-02 19:07:37
39fe9f40-e33b-4435-99c5-c5e29217e0fc,41,"Traum rupt of palmar ligmt of l lit fngr at MCP/IP jt, subs",HDR Brachytherapy of Oropharynx using Iridium 192,cf17fb24-808c-4855-bc61-6275a77dc7c3,2022-11-15 20:25:02,2023-02-06 19:59:02
c0d1eb53-b1af-4a96-a91c-6338817e47eb,39,Laceration w foreign body of left thumb with damage to nail,"Excision of Duodenum, Endo, Diagn",e79875f3-55c3-4377-970d-8e5ee2ccb081,2022-12-24 04:28:02,2023-01-13 02:20:21
34ac49e4-8516-475e-837d-fc17575dc7e4,3,"Nondisp fx of proximal phalanx of unsp lesser toe(s), init","Replacement of Right Ventricle with Autol Sub, Open Approach",6abd6aa0-e9ff-4be5-9aad-f0b2611663ea,2022-10-06 20:03:06,2022-05-13 16:22:00
4a108f00-cbfe-4c55-9cab-39d68cdeef4f,29,"Nondisp fx of l radial styloid pro, init for opn fx type I/2","Removal of Drainage Device from Lower Back, Open Approach",8d61615b-bd63-4db0-bd3e-824339a52850,2022-06-20 13:55:13,2022-12-30 08:00:25
fff0ba44-af40-4be6-8d88-12dc2a529c9d,10,"Drug/chem diab with mild nonp rtnop without mclr edema, bi","Drainage of Adenoids, Percutaneous Approach",2dfcc1e3-a7c4-44c3-82cc-90f9543ded36,2022-10-20 05:18:50,2022-12-01 08:47:35
fb6f05f3-3c74-42cd-bf7a-c878ba6706bc,28,"Subluxation of distal interphaln joint of l idx fngr, init","Excision of Paraganglion Extremity, Percutaneous Approach",33a6c328-c7cd-44d5-9c73-b23aceea69e2,2022-12-15 10:28:29,2022-11-14 10:54:38
1da64b20-0127-4861-aa1a-84e6045b21fa,83,"Nondisp simp suprcndl fx w/o intrcndl fx unsp humer, 7thP",CT Scan of Pancreas using Oth Contrast,79e1995d-e86d-4a82-8457-e04165f0302c,2022-07-21 11:09:58,2022-03-22 00:25:14
54ae51b0-7fd1-4267-ba5c-bce021fcc8c8,31,"Displaced pilon fracture of left tibia, sequela","Revision of Synth Sub in R Thumb Phalanx, Extern Approach",4b695f28-f323-464e-9e2a-cbb11d960a60,2022-07-03 11:22:09,2022-12-23 09:45:07
b944f790-7a81-4d78-b90b-1a0038d777b4,16,"Osteonecrosis due to previous trauma, humerus","Drainage of Paraganglion Extremity, Open Approach",40d3a295-95a6-477c-a6f5-85b2071ff402,2022-07-28 15:09:53,2022-09-29 00:17:06
abe4fcee-d9d5-4fa3-a06c-28fa7bc8b463,55,Open bite of trachea,"Repair Soft Palate, Percutaneous Approach",f40079fd-d7f1-4a35-a53f-0d7efcebca51,2022-10-29 12:31:55,2022-06-26 12:04:38
7db11a21-f2fe-40f1-850a-3c10bee1bf79,26,"Laceration of intercostal blood vessels, unsp side, init","Removal of Synthetic Substitute from L Tibia, Open Approach",efaeb0da-1c93-454e-a93b-728db75606cf,2022-07-20 12:25:25,2022-05-27 22:01:54
a3381e9e-7895-4d55-8856-e0656e1dfc7d,71,"Passenger on bus injured in clsn w ped/anml in traf, subs","Removal of Int Fix from R Metatarsal, Perc Approach",e79875f3-55c3-4377-970d-8e5ee2ccb081,2022-05-07 08:43:37,2022-11-24 22:32:20
e9cbeee2-e2ba-4094-b37e-079c02266516,20,Carcinoma in situ of skin of scalp and neck,"Bypass R Com Carotid to R Extracran Art w Nonaut Sub, Open",1f8ba248-34b3-422b-99a6-5e55bf810a45,2022-11-26 09:08:30,2022-11-06 06:57:24
0a1b97ec-5488-4bba-91c5-ee49881b1de4,46,"Poisn by unsp prim systemic and hematolog agent, acc, init","Bypass L Axilla Art to L Up Leg Art w Nonaut Sub, Open",b5d0af31-3703-4b5d-9077-c54b2258f6dd,2022-12-15 03:46:45,2022-12-26 19:15:11
06662f5a-5dba-49d7-8881-3adf80c0ecf7,28,"Arthus phenomenon, initial encounter","Drainage of Brain, Percutaneous Endoscopic Approach",ddf59c98-4d81-4d37-beca-a3f50349ffb3,2022-03-28 05:56:34,2023-02-26 14:47:38
8c3d42a0-cefe-4b5a-bba3-cefefa51ab36,43,"Congenital malformation of respiratory system, unspecified","Replace of L Thorax Tendon with Nonaut Sub, Open Approach",a433b59b-4519-4509-8bc6-c4e1b4b861a5,2022-09-24 01:23:22,2022-06-25 05:24:15
42d3cde4-ec83-4bba-96db-6f01cec3754d,18,"Nondisp transverse fx shaft of unsp ulna, 7thB","Bypass L Com Iliac Art to R Com Ilia w Nonaut Sub, Perc Endo",dbdc0c62-b474-4075-87e3-34b1e0bc09d1,2022-04-04 14:16:41,2022-07-25 03:47:02
37adc847-3a11-44a7-b6aa-dc91d15f8eab,6,"Oth fracture of oth metacarpal bone, subs for fx w malunion",Plain Radiography of R Hand/Finger Jt using H Osm Contrast,18c34cbe-d58d-4a17-bb56-ec4b6a6e4220,2022-09-28 22:20:45,2022-10-25 03:44:55
15701987-b765-4779-bfd9-c6bdaea44840,48,"Deep vascularization of cornea, right eye","Transfuse Allo Unsp Hemat Stem Cell in Periph Vein, Perc",18e0b369-9a91-4832-8c1c-8072e7da7ce6,2022-04-25 09:14:34,2022-03-09 15:26:28
ac6c2729-62b3-40c7-9c54-d204f2cfaf84,90,Relapsing polychondritis,"Repair Ileocecal Valve, Percutaneous Endoscopic Approach",9e6f6318-65f6-4d43-ba98-e74fe4b0ecc8,2022-03-07 06:58:59,2022-03-04 14:32:30
b8600123-4769-4329-9163-82527998bc1d,91,"Age-rel osteopor w crnt path fx, r forearm, 7thP","Revise Autol Sub in Epididymis/Sperm Cord, Perc Endo",2963f8c9-896a-46d2-bd99-574d97849427,2022-03-18 04:02:29,2022-06-21 12:28:25
df24f15f-cda4-4db7-bcef-02e8af8e6c0b,80,"Mech compl of internal left hip prosthesis, subs encntr","Repair R Low Extrem Bursa/Lig, Perc Endo Approach",90b9a986-a041-4025-8584-9fb6b983ed99,2022-07-09 09:46:46,2022-06-26 19:41:51
64f8ca57-6c64-4e71-93da-fe586dfecde1,46,"Primary osteoarthritis, left shoulder","Reposition L Radius with Monopln Ext Fix, Perc Endo Approach",e6988d68-df59-4dc6-a380-c26b9a7d1ed8,2023-01-21 12:59:05,2022-10-02 23:18:56
4ea59a3c-0c7a-4c27-87cc-ae052b6e2e9b,96,"Open bite of right ring finger with damage to nail, sequela","Insertion of Radioact Elem into R Buttock, Perc Approach",eefa4d6c-b157-45fc-a7c8-9f4037613ae9,2022-05-15 09:45:41,2023-01-09 22:11:12
00b0730d-3b7d-4495-9474-32e4a2f706ab,82,"Displacement of int fix of right femur, sequela","Drainage of Left Basilic Vein, Perc Endo Approach, Diagn",6abd6aa0-e9ff-4be5-9aad-f0b2611663ea,2022-10-09 04:51:59,2022-05-01 03:22:02
e3916843-37f8-4108-bd87-71cfe78b04fb,80,Other dermatopolymyositis,"Revision of Drainage Device in Pleura, Via Opening",0bf8cc82-7791-4013-8a3e-1946ff9e8e0e,2023-01-30 07:16:20,2022-04-27 07:15:59
622a257e-1798-402a-88d2-4a8f044bd878,89,"Oth fx first MC bone, left hand, subs for fx w nonunion","Supplement Left Foot Vein with Synth Sub, Open Approach",b9c76104-74e2-4d74-8d69-d5a55bd19d76,2022-11-22 15:55:42,2022-07-14 00:04:36
d691d5d8-7b68-4fb2-8e38-6969c5c959ab,70,"Other fracture of unspecified lower leg, sequela","Bypass R Com Iliac Art to Celiac Art, Perc Endo Approach",a4cce629-2fba-4ac8-b925-a96b99379f55,2022-03-11 23:22:26,2023-01-19 21:14:58
925e3f5f-f51e-40d9-be75-71beb324c113,12,Milt op involving intentional restriction of air and airway,"Repair Coronary Artery, Three Arteries, Open Approach",deb668b5-1b94-4196-ac04-e48f6f40e3d0,2022-06-18 07:25:13,2022-10-07 14:33:22
4859b4e3-7a7c-46dc-a3d2-8ece7db39219,46,"Retinopathy of prematurity, stage 3, unspecified eye","Supplement Ampulla Vater with Synth Sub, Perc Endo Approach",11e8bfee-b24e-42ea-8ab9-76a9338cebbe,2022-12-04 01:23:25,2022-05-05 00:28:56
295d7122-298f-45a0-bc73-dd3fbab1356f,45,"Occ animal-drwn veh injured collision hvy veh, sequela","Destruction of Lower Esophagus, Via Opening",49de733b-062a-4f73-a903-cdbb8e2a36f6,2022-10-02 03:04:32,2022-08-19 11:53:07
634737f9-eb52-4c36-ab06-806b04380729,88,"Pathological fracture, right finger(s), sequela","Insert Contracept Dev in Chest Subcu/Fascia, Perc",7007b5b5-cd1e-4c49-b666-eba8382236e8,2022-10-20 02:45:03,2023-01-02 03:44:48
c6807b16-208b-4a45-bbb2-f5a6cd4909d8,40,"Oth complications of surgical and medical care, NEC, sequela","Drainage of Right Sphenoid Sinus, Perc Approach, Diagn",d8f35c97-466d-4fd2-ac4c-610eaabeb54f,2022-12-12 02:39:34,2022-11-20 00:00:30
29f3aeb7-13bc-4208-ba40-c4a54cdb450e,29,"Galeazzi's fx r radius, subs for clos fx w routn heal","Fragmentation in Left Ureter, External Approach",cd42c2bf-c2bf-4392-925d-91eaec3fff55,2022-06-24 02:45:05,2022-03-07 01:18:35
af61d8ed-dc1c-4d9a-9fcb-2e62b53eff48,74,"Crush betw fish boat and oth wtrcrft/obj due to clsn, sqla","Replace Ant Neck Subcu/Fascia w Synth Sub, Open",9d7b618b-8e29-4f24-b81e-4f3085ec0629,2022-12-18 01:37:59,2023-01-21 08:43:10
561e8a3d-c728-4282-a7c8-7f6d044d8f04,84,"Keratoconus, stable","Revision of Autol Sub in R Ulna, Perc Approach",acc7e543-9c40-48d7-a101-9c57dd6a11aa,2022-12-15 22:36:44,2022-06-24 20:29:36
44989885-4454-4dd7-88a5-cdd6633defae,89,Unsp bus occupant injured in collision w oth mv in traf,"Bypass L Com Iliac Art to B Ext Ilia w Synth Sub, Open",5e29d1d8-57d7-4fd4-892b-961c7af06292,2022-08-02 14:43:53,2022-05-10 15:32:50
65e0e9db-39dc-4231-bc0a-b220ecadc975,9,"Other contact with other birds, initial encounter","Restriction of Bladder Neck, Endo",a21835b6-91b0-44d7-967d-82e316deebcd,2022-12-24 15:48:02,2022-11-23 00:41:01
c0c8c40e-c0f3-49f5-94dc-5fea2c4c281a,16,"Stress fracture, unspecified finger(s), sequela","Release Thoracic Nerve, Open Approach",cc742f57-12a3-4450-be39-412db77b01fe,2023-02-27 16:23:16,2022-06-18 08:32:04
7ae6d9d4-b0d0-4bfd-8b11-fd6dbc7efb1e,10,Streptococcus B carrier state complicating childbirth,"Drainage of R Int Iliac Art with Drain Dev, Perc Approach",57ceed91-497a-4f49-b578-12a2e0c88c12,2022-12-31 02:13:53,2022-11-12 13:37:36
86c48333-d3ca-4d36-92e6-a667c69213d4,36,"Corrosion of unsp degree of unsp scapular region, init","Restrict of L Temporal Art with Extralum Dev, Open Approach",48f76cb5-065d-4a67-9bfb-a907df5fd62d,2022-04-04 00:06:31,2022-12-03 12:38:50
cb54adf0-253f-461a-8863-782d1e8f118d,63,"Mtrcy passenger injured in collision w hv veh nontraf, init","Drain L Low Arm & Wrist Muscle w Drain Dev, Perc",b5d0af31-3703-4b5d-9077-c54b2258f6dd,2022-07-19 08:42:56,2022-09-28 19:09:38
452c2c01-6538-43e0-b1c2-8f5b299a85c3,79,Xanthelasma of right upper eyelid,"Excision of Right Femoral Shaft, Perc Endo Approach, Diagn",b2a8a4e0-10fb-4f1a-ac04-31acf8555dc0,2022-10-26 02:28:13,2022-12-13 22:38:23
b3690907-938b-4098-9882-a7be7904a318,28,External constriction of forearm,"Bypass Right Kidney Pelvis to Bladder, Perc Endo Approach",90b9a986-a041-4025-8584-9fb6b983ed99,2022-12-26 19:02:13,2022-08-05 21:47:45
01dc1f4d-f76d-4fae-9c55-4447a92ac817,92,"Sltr-haris Type I physl fx lower end humer, unsp arm, sqla",Fluoroscopy of Lumbar Disc(s) using High Osmolar Contrast,c455fee1-9d12-4561-9b71-63afdf3ea618,2022-05-13 02:01:51,2022-05-30 06:58:08
ef2cda37-0c4d-42f5-b626-4b7205d86e33,9,"Pigmentary glaucoma, right eye","Supplement L Lacrimal Bone w Nonaut Sub, Perc Endo",221cb595-ec32-46dc-ad3b-eaa38af2fea4,2022-11-12 13:53:59,2022-04-13 20:11:36
a1d5540b-d5cb-4221-a1c7-3adce61bfeb7,98,Ring staphyloma,"Excision of Trigeminal Nerve, Percutaneous Approach",4e14d74b-9eff-4c10-b9a3-0568bef44e4b,2022-10-11 14:32:45,2023-02-20 21:27:41
9f6d7466-5d70-4f74-8053-13844508a597,7,"Displ bicondylar fx l tibia, 7thN","Extirpation of Matter from R Neck Lymph, Perc Endo Approach",e65d3786-4612-4183-96f2-7d2be6b9a835,2022-09-09 18:17:10,2022-10-04 12:03:02
6628f350-62f6-4b87-94a2-7e307b43e354,46,"Nondisp fx of prox phalanx of unsp great toe, 7thD","Destruction of Left Upper Leg Muscle, Open Approach",9b7f437f-1e53-49ce-a587-31a7dd7c89c8,2022-06-11 11:12:16,2022-12-02 01:51:31
adc316fa-18e3-4959-a20f-989b8698461e,20,"Poisoning by other opioids, intentional self-harm, sequela","Revise Radioact Elem in Retroperitoneum, Perc Endo",746a694f-55c6-404c-a05e-a3feb5517d9b,2022-08-08 09:11:02,2022-11-20 21:33:00
d1396ea9-a7bd-41cb-98b1-2f4c72b4c0da,6,"Unspecified sprain of left elbow, sequela",HDR Brachytherapy of Gallbladder using Iodine 125,b5d0af31-3703-4b5d-9077-c54b2258f6dd,2022-12-01 10:43:07,2022-10-18 11:34:49
bdf8038c-0071-4d94-9a58-b7a836d08b92,77,"Fibrosis due to cardiac prosth dev/grft, sequela","Division of Right Lower Leg Tendon, Percutaneous Approach",42128aee-6cb0-42f3-96fc-85bc4e79c574,2022-11-03 15:29:01,2023-02-12 16:52:27
9e851b65-b986-451c-959e-9ecf470986cd,23,"Displ transverse fx shaft of unsp ulna, 7thQ","Insert of Infusion Dev into L Inguinal Region, Perc Approach",1245a0db-2188-4737-a56e-e5c0d40c5416,2022-12-29 10:52:18,2022-07-24 11:16:05
